Comments,Label
"یکماه از وقتی که دکتر گفته باید حتما حتما ستون فقراتم رو عمل کنم گذشته و من کوچکترین کاری هنوز نکردم حتی یه وقت از یه دکتر دیگه نگرفتم کاملا تو انکار به سر میبرم
دقیقا همونطور که هنوز کوچکترین عکسالعملی به رفتن کریس رونالدو به یووه نشون ندادم و کامل قضیه رو ایگنور کردم",0
اینکه جنیفر و رونالدو چند سالشونه واقعا به یه ورم هم نیست و نمیدونم برای چی سن و سال این آدما براتون مهمه مهم اینه که هیچ تلاشی نمیکنیم و در نهایت هیچ گهی نمیشیم,0
"اگر منو متهم به وطنفروشی نمیکنید باید بگم که
خاک بر سرت آقای رونالدو مثل همیشه اون پنالتی رو میزدی گوشه بالای دروازه که الان انقدر بعضیا حرف مفت نزنن",0
حرف کارواخال نظرشه و به منم نزدیکه هیچوقت رونالدو رو بهترین بازیکن تاریخ ندونستم,0
"بیرانوند مهار پنالتی رونالدو رو تقدیم رهبری کرده
یعنی دیگه میراسماعیلی و رضازاده دیگه عشق اول آقا نیستن",0
"با پسر عموی  سالم پس بازی میکنیم رئالو برمیداره 
تا حالا با رونالدو یه گلم نزده هر بارم توپ دستش میاد باهاش تک روی میکنه از دست میده 
بعد وقتی کارت زرد میگیره یا مصدومی چیزی میشه عصبانی میشه و ناراحت میشه و میگه واااای بدبخت شدم 
بازی رسانه ای شون رو اونم تاثیر گذاشته ",0
رعالیای عزیز اگه میخاین بخاطر رونالدو یوونتوسی بشید نشید,0
"نامزدهاي بهترين بازيكن سال رو اعلام كردن
امسال ديگه مسخره بازي مسي و رونالدو رو تموم كنيد لطفا",0
جام جهانی تموم شد هنوز که هنوزه تو سایتای ایرانی تیتر میزنن حسینی نابودگر کریستیانو بیرانوند و فریاد زدن سر رونالدو امیری و کیری که به پیکه زد بکشین بیرون دیگه گاییدید,0
دیروز رفتم کیت یووه بخرم فروشنده سرش تو گوشی بود گفتم کیت یووه دارین همونجوری که سرش پایین بود گفت رونالدو نداریم گفتم رونالدو نمیخوام با یه لبخند مسخره گفت دیبالا حرصم گرفت گفتم نه کیلینی چندثانیه نگام کرد بعد گفت نداریم مرتیکهی احمق,0
ولی استیل وایسادن رونالدو پشت ضربه ایستگاهی مثل ایناست که کنار جاده میشاشن,0
یوونتوس اشتباه کرد ولی باید میذاشت دلار ارزون شه بعد رونالدو رو میخرید,0
"رئالم داره میپاشه که 
رونالدو درخواست خرید مارسلو رو به یوونتوس داده",0
رونالدو چون اول انگلیس بازی میکرده مجبور شده انگلیسی یاد بگیره ولی مسی چون زبون خودش اسپانیاییه و اومده اسپانیا دیگه با خیال راحت اسپانیایی حرف میزنه مرد برو انگلیسی یاد بگیر بفهمیم چی میگی یا حداقل فارسی یاد بگیر,0
رونالدو هم یه گورخری مثه بقیه یوونتوسیا,0
"پنجم دبستان که بودم رونالدو از منچستر رفت رئال طرفدار رئال شدم 
ولی الان دیگه نمیتونم ",0
عكس رونالدو رو زدن رو دستمال دستشويى الان يعنى خيلى خوشحالن يا ريدن بهش,0
نسل سوخته ماييم كه استعفاي زيدان و رفتن رونالدو به يونتوس كسشر رو ديديم,0
با دلار یازده هزار تومنی رفته آیفون خریده ,0
یکی از فامیلامون ایفون ایکس خریده  حقیقتا پشمام ,0
به سلامتى يه نمايندگى اپل هم نداريم قطعه هارد آيفون هم پيدا نميشه الان بايد پستش كنيم ژاپن حالا ايشالا كه يه گوشى نو بهم بدن كاش خودمم با گوشى پست كنن برم,0
این چه فکر مزخرفی بود که آیفون کرد هندزفری و شارژر یه جا الان که تو راهم و گوشیم یه درصد شارژ داره و پاوربانک توی گوشیمه عمیقا به آهنگ نیاز دارم چرا امپیتری ندارم,0
"وقتشه برم ایفون ایکسمو با یه ماشین معاوضه کنم 
 نوکیا سادهاش را در دیوار میفروشد",0
ما همه تو خونه آيفون اس داريم اما متاسفانه پول نداريم,0
"قيمت آيفون ايكس را سرچ و محاسبه مى كند
واكنش هر ايرانى غيور به افزايش قيمت دلار",0
لعنت به باتری آیفون,0
الان یعنی من کمتر از صد دلار حقوق میگیرم بعد قیمت یه آیفون  دلاره یعنی بیشتر از نه ماه حقوق من این یعنی زاییدن زیر بار زندگی,0
اگه یه گوشی بخری که ظرفارو برات بشوره صبحا نون برات بخره بجات بره امتحان بده شب جمعه ها هم بکنیش بازم  میلیون نمیشه که آیفون  الان این قیمته,0
ايفون x شده  ميليون و  هزار تومن  ايشالله با همين قيمت پيش بره اخر شهريور مى فروشمش يه پژو پارس مى خرم,0
آیفون بعدی و مک بعدی که بیاد نمیتونم بخرم و این خیلی غم انگیزه ,0
من اگه مغازه یا فروشگاه اینترنتی داشتم به جای واحد پولپشگل از گوز استفاده میکردم مثلا ایفون فلان پنج ملیون گوز,0
